,Binding Energy (kJ/mol/OSDA),Host,Guest SMILES,Guests/Cell,ID,Constant,Metric,Theory,Parent ID,Method
9804,42.05927167658464,AFI,CNC,3,137442219,P,opt,FF,83494068,"FF (opt, P)"
9820,43.044324357705214,RTH,C[C@@H]1CNC[C@H](C)C1,1,137339682,V,opt,FF,83609190,"FF (opt, V)"
9830,43.72794191040289,LAU,C1CCNC1,1,137443569,P,MD,FF,83508363,"FF (MD, P)"
9831,43.86191455167146,LTA,NC1CCCCC1,3,137317346,V,frz,FF,83508614,"FF (frz, V)"
9843,44.83689044743636,LTA,C1N2CN3CN1CN(C2)C3,2,137442366,V,MD,FF,83494300,"FF (MD, V)"
9847,45.012047819109604,ATN,CCN(CC)CC,1,148085643,V,opt,DFT,83513269,"DFT (opt, V)"
9848,45.042268949749825,DFT,C1CNCCN1,1,147609215,P,opt,DFT,83525974,"DFT (opt, P)"
9853,45.46821254272828,SFN,CCN(CC)CC,2,137439307,P,opt,FF,83533943,"FF (opt, P)"
9861,46.21666872439411,AFN,CC(C)N,5,137497210,V,opt,FF,83511939,"FF (opt, V)"
9867,46.34722271583178,SOD,CP(C)C,2,137258555,P,opt,FF,87647253,"FF (opt, P)"
9868,46.46812855439131,DFT,C1CNCCN1,1,84708533,P,MD,DFT,83525974,"DFT (MD, P)"
9870,46.55833499907281,RTH,CC(C)NC(C)C,1,137321168,V,opt,FF,83496951,"FF (opt, V)"
9872,46.69145679872798,AFY,CCCNCCC,1,137490546,P,MD,FF,83500162,"FF (MD, P)"
9881,47.32870946048644,AFY,CCCNCCC,1,137443735,V,opt,FF,83500164,"FF (opt, V)"
9887,47.61984714712946,SBN,c1ccncc1,1,137449350,V,opt,FF,83609201,"FF (opt, V)"
9897,48.71571964587221,SBN,c1ccncc1,1,137449351,V,opt,FF,83609202,"FF (opt, V)"
9898,48.726679654114314,LOS,c1ccncc1,4,137446165,V,frz,FF,87641100,"FF (frz, V)"
9912,49.99031037912884,LOS,c1ccncc1,3,137446156,V,MD,FF,87641097,"FF (MD, V)"
9914,50.17257219853392,SBN,c1ccncc1,1,137449351,V,MD,FF,83609202,"FF (MD, V)"
9916,50.5688503921904,GME,CCP(CC)CC,1,137448167,P,opt,FF,83496890,"FF (opt, P)"
9927,51.47101511139425,LAU,C1CCNC1,1,137443569,P,opt,FF,83508363,"FF (opt, P)"
9929,51.592629545346995,SBN,c1ccncc1,2,137446987,V,opt,FF,83609205,"FF (opt, V)"
9930,51.598621765888915,DFT,C1CNCCN1,1,137440432,V,frz,FF,83525972,"FF (frz, V)"
9934,51.855432871707606,VET,NC1CCCC1,1,137440397,P,opt,FF,83596202,"FF (opt, P)"
9936,51.90922247044774,NAT,NCCN,2,137279436,P,frz,FF,83599532,"FF (frz, P)"
9944,52.27480381605351,MOR,c1ccncc1,7,137446190,P,frz,FF,87638956,"FF (frz, P)"
9950,52.78231337638946,SOD,CP(C)C,2,137258555,P,MD,FF,87647253,"FF (MD, P)"
9954,53.23046247542277,AFY,CCN(CC)CC,1,137441115,P,opt,FF,83496875,"FF (opt, P)"
9955,53.32104288995454,ATS,CCN(C(C)C)C(C)C,1,137440858,P,frz,FF,83609025,"FF (frz, P)"
9966,54.38825635532663,SBN,c1ccncc1,1,137358094,V,opt,FF,83609200,"FF (opt, V)"
9972,55.27261085007541,DFT,NCCN,1,137444114,P,frz,FF,83511923,"FF (frz, P)"
9975,55.38214291035383,SOD,CCN(CC)CC,1,148085678,V,opt,DFT,83500744,"DFT (opt, V)"
9985,56.2760436694797,ATN,CCN(CC)CC,1,84741901,P,MD,DFT,83513269,"DFT (MD, P)"
9989,56.485919968593656,SBN,c1ccncc1,2,137449353,V,opt,FF,83609204,"FF (opt, V)"
9990,56.506054966767934,GME,CCP(CC)CC,1,137441117,P,MD,FF,83496889,"FF (MD, P)"
9991,56.51298773732886,AFN,CC(C)N,5,137497210,V,MD,FF,83511939,"FF (MD, V)"
9992,56.5362124570605,RTE,N[C@@H]1C[C@H]2CC[C@@H]1C2,1,137440597,P,opt,FF,83518459,"FF (opt, P)"
10004,57.39238214376605,PHI,C1CN2CCN1CC2,2,137248806,P,frz,FF,83595469,"FF (frz, P)"
10005,57.43049432595848,AFY,CCN(CC)CC,1,137441111,P,opt,FF,83496873,"FF (opt, P)"
10008,57.650558999231286,GME,NCCNCCNCCN,1,137501649,P,opt,FF,83494329,"FF (opt, P)"
10010,57.700797632654826,GME,CCP(CC)CC,1,137448167,P,MD,FF,83496890,"FF (MD, P)"
10011,57.76776324909282,SBN,c1ccncc1,1,137449350,V,MD,FF,83609201,"FF (MD, V)"
10012,57.88479061143293,RTH,CC(C)NC(C)C,1,137364046,V,opt,FF,83496952,"FF (opt, V)"
10019,58.553140534999756,AFN,CC(C)N,5,137440557,P,frz,FF,83511939,"FF (frz, P)"
10022,58.98883509480998,LOS,CCNCC,3,137447089,V,frz,FF,87647113,"FF (frz, V)"
10024,59.14687353954528,SBN,c1ccncc1,3,137334841,V,frz,FF,83609206,"FF (frz, V)"
10026,59.416733319481466,SBN,CN,3,137494521,P,opt,FF,83499576,"FF (opt, P)"
10027,59.41790199753829,SBN,c1ccncc1,1,137358094,V,MD,FF,83609200,"FF (MD, V)"
10038,60.50987940332246,SBN,c1ccncc1,2,137446987,V,MD,FF,83609205,"FF (MD, V)"
10043,60.76981010170481,SOD,c1ccncc1,2,137440817,P,frz,FF,83596535,"FF (frz, P)"
10046,60.930308117950105,SBN,c1ccncc1,2,137449352,V,opt,FF,83609203,"FF (opt, V)"
10052,61.342620747932436,ATO,CN(C)C,2,137446975,P,opt,FF,87647524,"FF (opt, P)"
10057,61.62401534738129,RTH,C1CCCNCC1,1,137348818,V,opt,FF,83597297,"FF (opt, V)"
10059,61.71898294922398,SOD,C1N2CN3CN1CN(C2)C3,1,137442458,V,frz,FF,87647543,"FF (frz, V)"
10063,62.10567293872741,RTH,C1CCCNCC1,1,137355396,V,opt,FF,83597294,"FF (opt, V)"
10075,62.801351363159704,RTH,C1CCCNCC1,1,137363043,V,opt,FF,83597291,"FF (opt, V)"
10077,62.930610811113326,RTH,CC1CCNCC1,1,137440460,V,opt,FF,83595460,"FF (opt, V)"
10080,63.27209359725992,SOD,N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,1,90430223,P,MD,DFT,87641746,"DFT (MD, P)"
10081,63.28492836905074,SBN,c1ccncc1,3,148374953,V,opt,DFT,83609206,"DFT (opt, V)"
10082,63.3085949305645,EAB,C1COCCN1,3,137448187,P,opt,FF,87641875,"FF (opt, P)"
10106,65.6442690034282,DFT,C1CNCCN1,1,137440433,V,frz,FF,83525974,"FF (frz, V)"
10110,65.81966965913455,PHI,C1CCNCC1,1,137284574,P,frz,FF,83545589,"FF (frz, P)"
10111,65.85041609420469,SBN,c1ccncc1,2,137449353,V,MD,FF,83609204,"FF (MD, V)"
10119,67.17467373554281,SBN,CN,3,137448181,P,opt,FF,83499575,"FF (opt, P)"
10120,67.29273413288058,DFT,C1CNCCN1,1,148085375,V,opt,DFT,83525974,"DFT (opt, V)"
10121,67.38540634906526,ACO,NCCN,3,137444110,P,frz,FF,83510408,"FF (frz, P)"
10126,68.34057527653837,ACO,NCCN,2,137444105,P,frz,FF,83510404,"FF (frz, P)"
10129,68.51624609112962,SOD,CCN,1,137448244,P,frz,FF,83493429,"FF (frz, P)"
10133,69.09931602099245,ZON,C1CN2CCN1CC2,2,137245589,P,frz,FF,83507881,"FF (frz, P)"
10135,69.27125526599242,SBN,CN,1,137442756,P,opt,FF,83499569,"FF (opt, P)"
10139,69.87137649592664,SBN,CN,3,137494521,P,MD,FF,83499576,"FF (MD, P)"
10155,71.56082803774144,SBN,c1ccncc1,2,137449352,V,MD,FF,83609203,"FF (MD, V)"
10157,71.58164638034633,AFY,CCN(CC)CC,1,137441111,P,MD,FF,83496873,"FF (MD, P)"
10159,71.76874463339436,SFN,CCN(CC)CC,2,137439307,P,MD,FF,83533943,"FF (MD, P)"
10161,71.95071777589487,ACO,NCCN,3,137444108,P,frz,FF,83510407,"FF (frz, P)"
10169,72.86362621542477,LOS,CN(C)C,4,137449323,V,frz,FF,87638609,"FF (frz, V)"
10172,73.03307753348554,SOD,CCN(CC)CC,1,84762922,P,MD,DFT,83500744,"DFT (MD, P)"
10179,73.55308378357635,PHI,C1CNCCN1,7,137443831,P,frz,FF,83547572,"FF (frz, P)"
10191,74.97986301078258,AEL,CC(C)NC(C)C,1,137327818,V,opt,FF,87639867,"FF (opt, V)"
10197,75.49290232038024,SBN,CN,3,137448181,P,MD,FF,83499575,"FF (MD, P)"
10199,75.67203226427698,PHI,CN1CCN(C)CC1,2,137444129,P,frz,FF,83521925,"FF (frz, P)"
10206,76.10553279395019,CHA,Cn1ccnc1,7,137446993,P,opt,FF,124289416,"FF (opt, P)"
10210,76.52643172121537,SOD,CCN(CC)CC,1,148085678,V,MD,DFT,83500744,"DFT (MD, V)"
10212,76.65639571862374,THO,C[C@H](N)CN,1,137443797,P,frz,FF,83538681,"FF (frz, P)"
10225,77.93159100116263,THO,C[C@H](N)CN,1,137497214,V,opt,FF,83538681,"FF (opt, V)"
10228,78.18318418109988,AFY,CCCCN,1,137332460,V,opt,FF,83504875,"FF (opt, V)"
10243,79.62968190555443,SOD,CP(C)C,2,137258555,P,frz,FF,87647253,"FF (frz, P)"
10255,80.60456712489743,GME,CCP(CC)CC,1,137448165,P,opt,FF,83496888,"FF (opt, P)"
10256,80.65617181366002,GME,CN(C)C,4,137225550,P,opt,FF,87646422,"FF (opt, P)"
10257,80.86672737662792,AFY,CCCNCCC,1,137503097,P,opt,FF,83500164,"FF (opt, P)"
10261,81.24426257918715,SBN,CN,1,137442756,P,MD,FF,83499569,"FF (MD, P)"
10267,81.64267620824795,CHA,Cn1ccnc1,7,137440786,P,opt,FF,124289418,"FF (opt, P)"
10269,81.86547904289388,SBN,c1ccncc1,3,137440868,P,frz,FF,83609206,"FF (frz, P)"
10278,82.50706940734275,SOD,c1c[nH]cn1,1,137256445,P,frz,FF,83497236,"FF (frz, P)"
10282,82.79213334335238,SOD,C1CCNC1,1,137487334,P,frz,FF,83539887,"FF (frz, P)"
10289,83.23636653199925,OFF,c1ccncc1,3,137315640,V,frz,FF,87639115,"FF (frz, V)"
10295,83.96614630675933,SOD,N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,1,148085380,V,MD,DFT,87641746,"DFT (MD, V)"
10300,84.22050195938371,RTH,C1CCNCC1,1,137318957,V,opt,FF,83500854,"FF (opt, V)"
10308,84.60981200763698,RTE,CN1C(C)(C)CCCC1(C)C,2,137441100,P,frz,FF,83494080,"FF (frz, P)"
10311,84.69855932902914,SAV,CC(C)NC(C)C,4,137447092,P,MD,FF,87643917,"FF (MD, P)"
10318,85.21829668743314,GME,NCCNCCNCCN,1,137448164,P,MD,FF,83494328,"FF (MD, P)"
10326,86.14234568824597,AFY,CCCCN,1,137226060,P,opt,FF,83504878,"FF (opt, P)"
10338,87.21501346852341,GME,CCP(CC)CC,1,137441117,P,opt,FF,83496889,"FF (opt, P)"
10339,87.25375972004905,DOH,C1CN2CCC1CC2,6,147631449,P,opt,DFT,87641430,"DFT (opt, P)"
10342,87.42205470103085,SOD,CC(C)NC(C)C,1,89234459,P,MD,DFT,87649943,"DFT (MD, P)"
10346,87.81083378281663,GME,CCP(CC)CC,1,137448165,P,MD,FF,83496888,"FF (MD, P)"
10358,88.76008589835568,AFY,CCCCN,1,137225458,P,opt,FF,83504873,"FF (opt, P)"
10370,89.90350443104897,RTH,c1ccncc1,2,137443785,P,opt,FF,83527981,"FF (opt, P)"
10374,90.12707489827349,SOD,CN(C)C,2,137243207,P,frz,FF,87650380,"FF (frz, P)"
10378,90.42561255847065,GME,CN(C)C,4,137225550,P,MD,FF,87646422,"FF (MD, P)"
10391,91.88370440865158,ATN,CCN(CC)CC,1,137330751,V,frz,FF,83513269,"FF (frz, V)"
10396,92.24666576442459,SFN,CCN(CC)CC,1,138749651,V,opt,FF,83533941,"FF (opt, V)"
10397,92.59787591547108,ATN,CCN(CC)CC,1,148085643,V,MD,DFT,83513269,"DFT (MD, V)"
10403,93.51433796478587,OWE,C[C@@H](N)CN,2,137226080,P,MD,FF,83490423,"FF (MD, P)"
10405,93.72073829986678,DFT,C1CNCCN1,1,148085375,V,MD,DFT,83525974,"DFT (MD, V)"
10406,93.72916650206547,NAT,NCCN,1,137440849,P,frz,FF,83599530,"FF (frz, P)"
10408,93.81449859336766,GME,CN(C)C,4,137446965,P,MD,FF,87646424,"FF (MD, P)"
10409,93.87959289861422,GON,C1CN2CCN1CC2,1,137440979,V,opt,FF,83517196,"FF (opt, V)"
10416,94.53733889216097,CHA,Cn1ccnc1,7,137446993,P,MD,FF,124289416,"FF (MD, P)"
10424,95.25641230493886,SBN,NCCNCCN,1,137446089,P,frz,FF,83593910,"FF (frz, P)"
10433,96.29210305276519,GME,NCCNCCNCCN,1,137448164,P,opt,FF,83494328,"FF (opt, P)"
10439,96.84487297524784,GME,CN(C)C,4,137446965,P,opt,FF,87646424,"FF (opt, P)"
10441,97.04200653288802,RTH,c1ccncc1,2,137443785,P,MD,FF,83527981,"FF (MD, P)"
10442,97.04935985306102,PHI,CN1CCN(C)CC1,2,137440607,P,frz,FF,83521926,"FF (frz, P)"
10445,97.45930232125933,PHI,C1CN2CCN1CC2,1,137440797,P,frz,FF,83595468,"FF (frz, P)"
10446,97.6960970658759,SBN,c1ccncc1,2,137255172,P,frz,FF,83609204,"FF (frz, P)"
10459,98.93696914457641,SBN,c1ccncc1,2,137237794,P,frz,FF,83609205,"FF (frz, P)"
10470,99.66314507515688,NAT,NCCN,1,137333104,V,MD,FF,83599530,"FF (MD, V)"
10476,100.0008359384457,PHI,C1CN2CCN1CC2,1,137328820,V,MD,FF,83595468,"FF (MD, V)"
10482,100.43491277436704,CHA,CCN(C(C)C)C(C)C,2,137446163,P,MD,FF,87638165,"FF (MD, P)"
10483,100.52047626315715,JRY,CCNCC,2,137440544,P,MD,FF,83511741,"FF (MD, P)"
10493,101.12387111401783,LOS,CCCN,3,137447011,V,MD,FF,87645041,"FF (MD, V)"
10498,101.67198192891607,CHA,Cn1ccnc1,7,137440786,P,MD,FF,124289418,"FF (MD, P)"
10499,101.69898095293595,THO,NCCN,1,137224522,P,opt,FF,83519550,"FF (opt, P)"
10500,101.82729191263581,AFY,CCN(CC)CC,1,137441113,P,MD,FF,83496874,"FF (MD, P)"
10507,102.53035487831825,SOD,Cc1ncc[nH]1,2,137287914,P,frz,FF,83550147,"FF (frz, P)"
10508,102.53114654033489,SOD,Cc1ncc[nH]1,2,137446086,P,frz,FF,83550146,"FF (frz, P)"
10517,103.76081445470149,LEV,C1CCCNCC1,5,137447041,P,opt,FF,87639940,"FF (opt, P)"
10530,105.92206005790126,CHA,Cn1ccnc1,5,137446994,P,opt,FF,124289420,"FF (opt, P)"
10540,106.88518215337669,SOD,CC(C)NC(C)C,1,148085742,V,MD,DFT,87649943,"DFT (MD, V)"
10543,107.28514014821741,SOD,Cc1ncc[nH]1,1,137293993,P,opt,FF,83550143,"FF (opt, P)"
10544,107.28547302255728,SOD,Cc1ncc[nH]1,1,137446083,P,opt,FF,83550145,"FF (opt, P)"
10545,107.36053377403242,SBN,c1ccncc1,2,137266104,P,frz,FF,83609203,"FF (frz, P)"
10556,108.47503276300259,NAT,NCCN,1,137333104,V,opt,FF,83599530,"FF (opt, V)"
10558,108.50135781658221,SOD,CCN(CC)CC,1,137351349,V,frz,FF,83500743,"FF (frz, V)"
10565,109.64158223193594,SFN,CCN(CC)CC,1,138749651,V,MD,FF,83533941,"FF (MD, V)"
10567,110.26490773624096,GON,C1CN2CCN1CC2,1,137443737,P,frz,FF,83517196,"FF (frz, P)"
10572,111.14481926322499,EAB,CCN(CC)CC,3,137440351,P,MD,FF,87648806,"FF (MD, P)"
10576,111.3926975774711,PHI,C1CN2CCN1CC2,1,137440795,P,frz,FF,83595466,"FF (frz, P)"
10582,111.97991235569434,GME,c1ccncc1,3,137447030,P,opt,FF,87639388,"FF (opt, P)"
10584,112.22001767230718,ACO,NCCN,1,137503311,P,frz,FF,83510402,"FF (frz, P)"
10598,113.8134353619778,GME,c1ccncc1,3,137447030,P,MD,FF,87639388,"FF (MD, P)"
10601,114.2161652253426,LOS,c1ccncc1,4,137446165,V,opt,FF,87641100,"FF (opt, V)"
10605,114.71600306232955,SOD,C1CCNC1,1,137488977,P,frz,FF,83539886,"FF (frz, P)"
10608,114.90345280428147,SOD,C1N2CN3CN1CN(C2)C3,1,137442458,V,opt,FF,87647543,"FF (opt, V)"
10610,115.0377642233747,EAB,CCN(CC)CC,3,137440351,P,opt,FF,87648806,"FF (opt, P)"
10612,115.27998486080807,CZP,NCCNCCNCCN,1,137444151,P,MD,FF,83526154,"FF (MD, P)"
10619,115.7430224092217,SOD,Cc1ncc[nH]1,1,137293993,P,MD,FF,83550143,"FF (MD, P)"
10620,115.88163637414709,AFN,NCCCN,1,137494101,P,opt,FF,83528902,"FF (opt, P)"
10626,116.57481100463313,NAT,C1CN2CCN1CC2,1,137440440,V,frz,FF,83526160,"FF (frz, V)"
10627,116.59456140793827,SOD,Cc1ncc[nH]1,1,137446083,P,MD,FF,83550145,"FF (MD, P)"
10629,116.80574088932448,DOH,C1CN2CCC1CC2,6,148088068,V,opt,DFT,87641430,"DFT (opt, V)"
10641,118.30310776281777,SBN,c1ccncc1,3,137334841,V,opt,FF,83609206,"FF (opt, V)"
10643,118.50411528533475,RTH,C[C@H]1CNC[C@H](C)C1,2,137219067,P,MD,FF,83609193,"FF (MD, P)"
10653,119.39665516694193,LOS,c1ccncc1,4,137446165,V,MD,FF,87641100,"FF (MD, V)"
10666,120.77225728991722,SAV,CC(C)NC(C)C,4,137447092,P,opt,FF,87643917,"FF (opt, P)"
10668,121.14513130582714,THO,NCCN,1,137440602,P,opt,FF,83519548,"FF (opt, P)"
10669,121.24690642913198,OWE,C[C@@H](N)CN,2,137226080,P,opt,FF,83490423,"FF (opt, P)"
10685,123.86423609422259,SBN,c1ccncc1,1,137258561,P,frz,FF,83609202,"FF (frz, P)"
10690,125.24602886049007,SOD,C1N2CN3CN1CN(C2)C3,1,137442458,V,MD,FF,87647543,"FF (MD, V)"
10697,126.35946870377808,SBN,c1ccncc1,3,137334841,V,MD,FF,83609206,"FF (MD, V)"
10702,127.08765805039421,LOS,C1COCCN1,3,137446097,V,opt,FF,87648069,"FF (opt, V)"
10719,129.35382835394694,AFN,NCCCN,1,137494101,P,MD,FF,83528902,"FF (MD, P)"
10721,129.66397880698904,EAB,CCCNCCC,3,137441154,P,MD,FF,87640733,"FF (MD, P)"
10731,130.7532075640027,DFT,C1CNCCN1,1,137440432,V,opt,FF,83525972,"FF (opt, V)"
10744,132.37128271352225,NAT,NCCN,1,137440844,P,frz,FF,83599528,"FF (frz, P)"
10751,133.53783488592458,SAV,CCN(CC)CC,5,137245471,P,MD,FF,87638479,"FF (MD, P)"
10760,134.7204724494321,SOD,CC(C)NC(C)C,1,137364237,V,frz,FF,87649943,"FF (frz, V)"
10766,135.30421150068258,LOS,C1COCCN1,3,137446097,V,MD,FF,87648069,"FF (MD, V)"
10773,136.24460772972807,SOD,CCN(CC)CC,1,137351329,V,MD,FF,83500744,"FF (MD, V)"
10774,136.35759339542528,SOD,CCN(CC)CC,1,137351349,V,MD,FF,83500743,"FF (MD, V)"
10784,137.93922681352728,THO,NCCN,1,137440602,P,MD,FF,83519548,"FF (MD, P)"
10792,139.04243713546302,SOD,CP(C)C,2,137440975,V,opt,FF,87647253,"FF (opt, V)"
10796,139.69914369353896,SOD,c1ccncc1,1,137262712,P,frz,FF,83596531,"FF (frz, P)"
10805,140.49537236019148,SOD,NCCN,1,137444167,P,frz,FF,83528921,"FF (frz, P)"
10815,142.15343011085758,DFT,C1CNCCN1,1,137440432,V,MD,FF,83525972,"FF (MD, V)"
10817,142.55801530283028,THO,NCCN,1,137224522,P,MD,FF,83519550,"FF (MD, P)"
10818,142.88983397115706,SBN,c1ccncc1,1,137440867,P,frz,FF,83609200,"FF (frz, P)"
10819,143.1389706349525,SOD,c1ccncc1,2,137344323,V,opt,FF,83596535,"FF (opt, V)"
10836,145.40471515966593,EAB,C1CN2CCN1CC2,3,137441146,P,MD,FF,87640120,"FF (MD, P)"
10838,146.4290321042304,GME,C1CN2CCN1CC2,1,137440633,P,opt,FF,83523040,"FF (opt, P)"
10839,146.4887909278456,LOS,CCCN,3,137448255,P,frz,FF,87645041,"FF (frz, P)"
10842,146.88668221928356,DFT,C1CNCCN1,1,137440433,V,opt,FF,83525974,"FF (opt, V)"
10853,149.0340372174997,SBN,c1ccncc1,1,137217910,P,frz,FF,83609201,"FF (frz, P)"
10856,149.66755618125325,CHA,Cn1ccnc1,5,137446994,P,MD,FF,124289420,"FF (MD, P)"
10857,149.7616208827409,ATO,CN(C)C,2,137440734,P,MD,FF,87647523,"FF (MD, P)"
10867,152.30590782775198,LOS,OCCN(CCO)CCO,2,137448262,P,frz,FF,87649149,"FF (frz, P)"
10875,153.8410273148263,SOD,c1ccncc1,1,137288367,P,frz,FF,83596532,"FF (frz, P)"
10880,154.43116479407638,LOS,OCCN(CCO)CCO,2,137447151,V,opt,FF,87649149,"FF (opt, V)"
10882,154.7098258037165,LTA,NC1CCCCC1,3,137443653,P,frz,FF,83508614,"FF (frz, P)"
10887,155.94363435325153,PHI,C1CN2CCN1CC2,1,137272859,P,frz,FF,83595467,"FF (frz, P)"
10894,157.41464947889324,SOD,CCN,2,137503094,P,opt,FF,83493432,"FF (opt, P)"
10898,157.65236850160113,GME,C1CN2CCN1CC2,1,137440633,P,MD,FF,83523040,"FF (MD, P)"
10906,158.58068157645314,DFT,C1CNCCN1,1,137440433,V,MD,FF,83525974,"FF (MD, V)"
10907,158.64897647619114,MTW,C1CN2CCN1CC2,1,137344128,V,opt,FF,83497317,"FF (opt, V)"
10913,159.2832231824417,SOD,C1CN2CCN1CC2,2,137440649,P,frz,FF,83525775,"FF (frz, P)"
10915,159.37813434037662,SSY,C1CCNC1,1,137442471,V,opt,FF,83494366,"FF (opt, V)"
10930,161.20213616983554,RTH,C1CCCNCC1,1,137487337,P,opt,FF,83597294,"FF (opt, P)"
10931,161.3513927497111,GME,C1CN2CCN1CC2,1,137440630,P,MD,FF,83523039,"FF (MD, P)"
10940,162.48979478224226,OFF,c1ccncc1,3,137447026,P,frz,FF,87639115,"FF (frz, P)"
10951,164.55781247816597,GME,C1CN2CCN1CC2,1,137440630,P,opt,FF,83523039,"FF (opt, P)"
10952,164.820279553201,SOD,CCN(CC)CC,1,137351329,V,frz,FF,83500744,"FF (frz, V)"
10962,166.45725975041594,SOD,CCN,2,137503094,P,MD,FF,83493432,"FF (MD, P)"
10966,167.2249342864429,PHI,C1CNCCN1,7,137323220,V,opt,FF,83547572,"FF (opt, V)"
10969,167.71149581288572,RTE,CN1C(C)(C)CCCC1(C)C,1,137448264,P,frz,FF,83494077,"FF (frz, P)"
10972,168.6190135374138,DFT,C1CNCCN1,1,137259754,P,frz,FF,83525972,"FF (frz, P)"
10973,168.6195119137815,PHI,C1CNCCN1,7,137323220,V,MD,FF,83547572,"FF (MD, V)"
10976,169.36274068429296,RTE,CN1C(C)(C)CCCC1(C)C,1,137244881,P,frz,FF,83494075,"FF (frz, P)"
10980,170.22609997431024,EAB,C1CN2CCN1CC2,3,137441146,P,opt,FF,87640120,"FF (opt, P)"
10982,170.55755241817914,RTH,C1CCCNCC1,1,137487337,P,MD,FF,83597294,"FF (MD, P)"
10984,171.09036493982558,LOS,c1ccncc1,3,137441158,P,frz,FF,87641097,"FF (frz, P)"
10991,172.26870279480045,SOD,C1COCCN1,1,137440663,P,frz,FF,87645142,"FF (frz, P)"
10995,172.826851693238,LOS,C1COCCN1,3,137447573,P,frz,FF,87648069,"FF (frz, P)"
10996,172.9416110063073,GME,Cc1ncc[nH]1,3,137447071,P,opt,FF,87641449,"FF (opt, P)"
11002,173.68151363607583,SOD,CCN(C(C)C)C(C)C,2,147626239,P,opt,DFT,87644505,"DFT (opt, P)"
11004,173.88134292647797,LOS,c1ccncc1,4,137440904,P,frz,FF,87641100,"FF (frz, P)"
11017,175.9328648495667,DFT,CNC,1,137448171,P,opt,FF,83496980,"FF (opt, P)"
11019,176.23533690747774,LOS,CN(C)C,4,137449323,V,opt,FF,87638609,"FF (opt, V)"
11035,179.9321609301564,LTA,C1N2CN3CN1CN(C2)C3,2,137243822,P,frz,FF,83494300,"FF (frz, P)"
11049,181.02258586796532,SOD,CP(C)C,1,137220537,P,frz,FF,87647250,"FF (frz, P)"
11052,181.37122263915904,MTW,C1CN2CCN1CC2,1,137344128,V,MD,FF,83497317,"FF (MD, V)"
11062,183.643763662415,GME,Cc1ncc[nH]1,3,137447071,P,MD,FF,87641449,"FF (MD, P)"
11066,184.39047867374222,LAU,C1CN2CCN1CC2,1,137275728,P,MD,FF,83512332,"FF (MD, P)"
11068,184.65453147576497,SAS,CN1CCCN(C)CCN(C)CCCN(C)CC1,1,137443803,P,frz,FF,83541317,"FF (frz, P)"
11070,184.9048934610896,LOS,CN(C)C,4,137449323,V,MD,FF,87638609,"FF (MD, V)"
11072,184.95635621269255,DFT,CNC,1,137448171,P,MD,FF,83496980,"FF (MD, P)"
11078,186.29946524266177,LAU,C1CN2CCC1CC2,2,137446157,P,opt,FF,83609300,"FF (opt, P)"
11082,186.9645218609915,DFT,CNC,1,137441127,P,MD,FF,83496982,"FF (MD, P)"
11088,187.457403850539,RTE,CN1C(C)(C)CCCC1(C)C,1,137448261,P,frz,FF,83494076,"FF (frz, P)"
11091,187.96007530044454,LTA,NC1CCCCC1,3,137317346,V,opt,FF,83508614,"FF (opt, V)"
11092,188.3471996346765,NAT,C1CN2CCN1CC2,4,137444159,P,frz,FF,83526169,"FF (frz, P)"
11099,189.32427009367743,DFT,CNC,1,137448173,P,MD,FF,83496981,"FF (MD, P)"
11105,190.43180974956047,SOD,c1ccncc1,1,137446110,P,frz,FF,83596530,"FF (frz, P)"
11108,190.73382395931765,RTE,C1C[C@H]2CC[C@@H]1CNC2,2,137446104,P,MD,FF,83596150,"FF (MD, P)"
11113,191.21538919130666,SOD,CCN(C(C)C)C(C)C,1,147612909,P,opt,DFT,87644500,"DFT (opt, P)"
11114,191.22832497760126,OFF,CN(C)C,2,137447033,P,opt,FF,87639396,"FF (opt, P)"
11124,192.98387359472642,GME,CCN(C)C,4,137242274,P,MD,FF,87640855,"FF (MD, P)"
11135,196.2047500435548,AFY,CCCCN,1,137443326,P,opt,FF,83504875,"FF (opt, P)"
11137,196.6189130259815,LAU,C1CN2CCC1CC2,2,137446157,P,MD,FF,83609300,"FF (MD, P)"
11143,197.2013803909381,SOD,c1ccncc1,2,137440817,P,MD,FF,83596535,"FF (MD, P)"
11150,198.2806065281568,RTE,C1C[C@H]2CC[C@@H]1CNC2,1,137440804,P,opt,FF,83596145,"FF (opt, P)"
11161,199.40919116717626,GME,CCN(C)C,4,137242274,P,opt,FF,87640855,"FF (opt, P)"
11166,200.1791273956706,OFF,CN(C)C,2,137447033,P,MD,FF,87639396,"FF (MD, P)"
11172,200.59619805206847,SOD,NCCNCCN,1,137334807,V,MD,FF,87648706,"FF (MD, V)"
11174,200.9201022472872,SSY,C1CCNC1,1,137445871,P,opt,FF,83494366,"FF (opt, P)"
11178,201.5243328541987,SOD,NCCNCCN,1,137334807,V,opt,FF,87648706,"FF (opt, V)"
11187,203.2506635632634,DFT,CNC,1,137441127,P,opt,FF,83496982,"FF (opt, P)"
11188,203.25090767111254,DFT,CNC,1,137448173,P,opt,FF,83496981,"FF (opt, P)"
11215,209.38155119278125,LOS,CCCN,3,137447011,V,opt,FF,87645041,"FF (opt, V)"
